date,strategy_return,max_drawdown,xirr,benchmark_return,benchmark_xirr,benchmark_drawdown,excess_return
2023-03-03,0.034799368772425066,-0.042439711544761165,0.3549189463084243,0.06660919757609252,0.7705308822812279,-0.018958536093757094,-0.03180982880366745
2023-03-06,0.024112161799432208,-0.042439711544761165,0.3418435914426496,0.04301861027249587,0.6763181015799624,-0.022117367220540658,-0.018906448473063664
2023-03-07,0.016656410771634267,-0.042439711544761165,0.21861384270209577,0.039584748731995134,0.5862233704619395,-0.025336785868255596,-0.022928337960360867
2023-03-08,0.018131780619988325,-0.042439711544761165,0.23144089973933502,0.039450087495112696,0.5612720415686833,-0.025463037579930743,-0.02131830687512437
2023-03-09,0.014972804028361653,-0.042439711544761165,0.1818243526111016,0.03709351584967102,0.5022113169063334,-0.027672442534244907,-0.02212071182130937
2023-03-10,0.00643355336793161,-0.0488453529156299,0.07261586610800808,0.02005886938404955,0.24149316258926093,-0.043643284061144656,-0.013625316016117939
2023-03-13,0.012401169277741708,-0.0488453529156299,0.13141489234498732,0.03318833998008186,0.38484709445385357,-0.043643284061144656,-0.020787170702340152
2023-03-14,0.021342479381120327,-0.0488453529156299,0.22818027814248243,0.02733057617569834,0.2996611844660195,-0.043643284061144656,-0.005988096794578013
2023-03-15,0.025653110578685467,-0.0488453529156299,0.2711791970044668,0.044095900167554936,0.5027715287992459,-0.043643284061144656,-0.018442789588869468
2023-03-16,0.030567923764447613,-0.0488453529156299,0.3202157822666308,0.034804274822670456,0.3708017243801466,-0.043643284061144656,-0.0042363510582228425
2023-03-17,0.03880848615033039,-0.0488453529156299,0.4079948748939326,0.04692378614208481,0.5091109338871335,-0.043643284061144656,-0.008115299991754421
2023-03-20,0.047722556476831546,-0.0488453529156299,0.47666478789296524,0.04389390831223117,0.43244473938917405,-0.043643284061144656,0.003828648164600379
2023-03-21,0.0478477327863438,-0.0488453529156299,0.4653408333048784,0.04005606306108356,0.3791010313205541,-0.043643284061144656,0.007791669725260242
2023-03-22,0.04589357301274544,-0.0488453529156299,0.431813373396746,0.04625047995767306,0.43570108251823186,-0.043643284061144656,-0.0003569069449276263
2023-03-23,0.05838447002993785,-0.0488453529156299,0.5581706007566513,0.04699111676052614,0.4325422788626252,-0.043643284061144656,0.01139335326941171
2023-03-24,0.05453891025209279,-0.0488453529156299,0.5017319582766911,0.03985407120575979,0.34958287649906117,-0.043643284061144656,0.014684839046332998
2023-03-27,0.04813681883035237,-0.0488453529156299,0.4036125554340058,0.03190905822969925,0.2547494254392708,-0.043643284061144656,0.01622776060065312
2023-03-28,0.04197872778927669,-0.0488453529156299,0.337806418573628,0.0345349523489058,0.27186490125397716,-0.043643284061144656,0.007443775440370892
2023-03-29,0.05279390974685483,-0.0488453529156299,0.42877579546529077,0.030158462150228216,0.22944164091329836,-0.043643284061144656,0.022635447596626612
2023-03-30,0.058664789088984426,-0.0488453529156299,0.4737776481021809,0.034871605441111564,0.26331871754695413,-0.043643284061144656,0.023793183647872862
2023-03-31,0.06690684867013963,-0.0488453529156299,0.5406994026722448,0.03716084646811213,0.2766102895444325,-0.043643284061144656,0.0297460022020275
2023-04-03,0.07846837161734133,-0.0488453529156299,0.6122692972599675,0.04577916562858464,0.3281829399125885,-0.043643284061144656,0.03268920598875669
