date,159920.SZ_shares,159941.SZ_shares,513000.SH_shares,513030.SH_shares,513500.SH_shares,518880.SH_shares,159920.SZ_value,159941.SZ_value,513000.SH_value,513030.SH_value,513500.SH_value,518880.SH_value,cash,total_value
2020-02-14,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,161948.1,135451.85,294690.24,136350.0,152579.7,252833.25340000002,177.21,1134030.35308991
2020-02-17,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,162610.69999999998,135356.6,292542.12,136592.4,152579.7,253890.6468,177.21,1133749.37648991
2020-02-18,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,160191.4,135502.65,288511.08,135622.8,152076.0,255266.81179999997,177.21,1127347.95148991
2020-02-19,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,161306.4,137090.15,291454.8,136592.4,153214.5,258033.33500000002,177.21,1137868.79468991
2020-02-20,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,160938.3,135826.5,289147.56,135501.6,152648.69999999998,258873.61080000002,177.21,1133113.48048991
2020-02-21,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,159423.5,133623.05,286442.52,134774.40000000002,151448.1,264204.1164,177.21,1130092.89608991
2020-02-24,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,156404.6,128511.3,287874.6,130047.59999999999,146445.59999999998,269281.2542,177.21,1118742.16388991
2020-02-25,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,156825.4,125101.34999999999,280395.95999999996,127744.8,141995.1,264015.7688,177.21,1096255.5884899101
2020-02-26,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,155457.9,125437.90000000001,279016.92,127744.8,141222.3,265594.66640000005,177.21,1094651.69608991
2020-02-27,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,156457.2,119487.95,273421.19999999995,123987.59999999999,135150.30000000002,265261.5098,177.21,1073942.9694899102
2020-02-28,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,152375.9,119907.05,263370.12,120230.4,133825.5,261017.35940000002,177.21,1050903.5390899102
2020-03-02,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,152796.7,125272.8,270928.32,120109.2,139352.4,256476.3026,177.21,1065112.93228991
2020-03-03,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,152397.0,120777.0,265173.48,121805.99999999999,134970.9,256179.2044,177.21,1051480.79408991
2020-03-04,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,152176.1,125710.95,268408.92,123502.79999999999,140642.7,260727.7414,177.21,1071346.42108991
2020-03-05,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,155037.2,121621.55,269071.92,121078.8,135702.3,261785.1348,177.21,1064474.1144899102
2020-03-06,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,151271.4,119449.85,263874.0,117806.4,133273.5,266014.7084,177.21,1051867.06808991
2020-03-09,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,144718.19999999998,111245.65,255069.36,110049.6,123096.0,266760.8104,177.21,1011116.83008991
2020-03-10,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,147021.8,117360.7,262123.68,109080.0,129319.8,262154.5416,177.21,1027237.73128991
2020-03-11,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,146569.5,112623.6,251011.8,107989.2,123447.9,264276.6168,177.21,1006095.82648991
2020-03-12,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,141162.80000000002,102171.5,241597.2,94899.6,111773.09999999999,261763.4614,177.21,953544.87108991
2020-03-13,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,140205.6,113226.84999999999,228125.03999999998,95263.2,122847.6,254267.15019999997,177.21,954112.6498899099
2020-03-16,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,134767.4,99129.84999999999,217888.32,90172.8,108185.1,246387.239,177.21,896707.9186899101
2020-03-17,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,135924.5,105429.05,218577.84000000003,92112.0,114636.6,236414.2144,177.21,903271.41408991
2020-03-18,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,130801.79999999999,102006.40000000001,213671.63999999998,85809.59999999999,109171.8,241636.16119999997,177.21,883274.61088991
2020-03-19,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,127709.19999999998,103695.5,210807.48,87142.8,109923.9,240006.4366,177.21,879462.5262899101
2020-03-20,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,135272.3,100183.95000000001,207147.72,88597.2,105990.9,242773.1516,177.21,880142.43128991
2020-03-23,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,128235.2,100215.7,210754.44,86779.2,102734.09999999999,242193.72379999998,177.21,871089.57348991
2020-03-24,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,134252.0,107848.4,226083.0,96838.8,112449.29999999999,254716.34579999998,177.21,932365.0554899101
2020-03-25,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,138922.30000000002,106387.9,242048.03999999998,98535.59999999999,113353.2,259228.44079999998,177.21,958652.69048991
2020-03-26,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,137618.0,112001.3,231917.40000000002,100596.0,120315.3,258511.4924,177.21,961136.70208991
2020-03-27,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,138038.7,107562.65,240324.24,97929.6,115844.1,260981.1092,177.21,960857.6088899099
2020-03-30,100000.0,63500.0,265200.0,121200.0,69000.0,191800.0,136166.4,111467.90000000001,244832.64,100474.79999999999,119770.2,259902.04239999998,177.21,972791.1920899099
2020-03-31,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,178056.7404,102246.72,169094.25,106506.4,95349.0,322359.9451,67.54,973680.59820828
2020-04-01,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,173560.37159999998,97913.44,162729.0,102429.6,91025.54999999999,318473.3124,67.54,946198.81670828
2020-04-02,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,175667.6856,100191.04,161308.35,102174.8,93434.25,318976.0479,67.54,951819.7162082801
2020-04-03,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,175587.16999999998,98958.79999999999,160496.55,100900.8,92185.5,320771.1583,67.54,948967.52100828
2020-04-07,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182942.4168,105347.76000000001,168725.25,108672.2,98235.0,328346.895,67.54,992337.06450828
2020-04-08,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,179506.404,106965.43999999999,171529.65,108799.59999999999,100948.95,327503.06,67.54,995320.6467082798
2020-04-09,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182177.3272,107152.31999999999,171086.85,110838.0,102508.5,327655.66339999996,67.54,1001486.20330828
2020-04-10,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,181707.6316,106883.68000000001,172544.4,111220.2,102508.5,329289.3755,67.54,1004221.3298082801
2020-04-13,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,181559.87079999998,107987.44,168854.4,111220.2,101148.75,329100.87940000003,67.54,999939.08290828
2020-04-14,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182861.9012,112530.96,175625.55,112494.2,104401.05,333570.8279,67.54,1021552.0318082799
2020-04-15,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180674.0716,111316.23999999999,175736.25,108799.59999999999,102086.7,330967.77520000003,67.54,1009648.17950828
2020-04-16,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180418.9992,113792.4,173596.05,108672.2,103119.0,334692.7719,67.54,1014358.96380828
2020-04-17,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,183251.0812,114674.24,178042.5,111729.8,105910.65000000001,327323.59650000004,67.54,1020999.4104082801
2020-04-20,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182700.87,113266.8,176584.94999999998,112112.0,103884.9,327601.94320000004,67.54,1016219.0059082801
2020-04-21,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,178888.94759999998,109453.28,173356.2,107907.8,100865.7,331416.5528,67.54,1001956.02310828
2020-04-22,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180016.4212,112852.15999999999,172212.3,109691.4,103379.85,330420.35209999996,67.54,1008640.02600828
2020-04-23,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180606.954,112525.12000000001,174518.55,110328.4,103285.5,335132.5169,67.54,1016464.5836082799
2020-04-24,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,179278.1276,114212.88,173337.75,107907.8,104617.5,337188.1465,67.54,1016609.74680828
2020-04-27,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182419.0016,114697.59999999999,177839.55,111475.0,105988.34999999999,336541.84020000004,67.54,1029028.8845082801
2020-04-28,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184673.8212,112735.36,178134.75,113003.8,105472.20000000001,333525.9026,67.54,1027613.3765082799
2020-04-29,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,185089.9248,116496.31999999999,179020.35,116188.8,108258.29999999999,334459.3505,67.54,1039580.5880082799
2020-04-30,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184767.86239999998,116519.68000000001,182839.5,113768.2,107037.3,336954.7251,67.54,1041954.8102082801
2020-05-06,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,181237.80839999998,116467.12,178429.94999999998,110965.4,104856.15,336362.37669999996,67.54,1028386.34780828
2020-05-07,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180633.75,118289.20000000001,179739.9,112239.4,106487.85,335967.3193,67.54,1033424.96200828
2020-05-08,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182311.5624,119585.68,183780.45,114023.0,108086.25,339180.7856,67.54,1047035.2707082801
2020-05-11,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,185036.2052,120490.88,184721.40000000002,113131.2,108052.95,337197.1791,67.54,1048697.35700828
2020-05-12,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182741.06399999998,118388.48000000001,183909.6,113003.8,106049.40000000001,336945.6925,67.54,1041105.5792082801
2020-05-13,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182150.5312,116922.64,183485.25,110583.2,104162.4,337044.5757,67.54,1034416.13960828
2020-05-14,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,179640.6392,118184.07999999999,180662.4,108290.0,105488.85,339153.6878,67.54,1031487.1997082799
2020-05-15,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,179398.9648,118849.84,181326.6,109436.59999999999,105844.05,343857.0577,67.54,1038780.6552082801
2020-05-18,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180808.3068,121250.08,182747.25,115679.2,109351.65,352150.8861,67.54,1062054.9156082799
2020-05-19,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184096.6864,120631.04,184795.2,116571.0,108036.3,347007.7712,67.54,1061205.5403082801
2020-05-20,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184378.5548,123072.16,185459.40000000002,118354.6,109923.29999999999,350831.4134,67.54,1072086.97090828
2020-05-21,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,183130.3716,121594.64,185256.45,117080.6,108913.2,346657.6391,67.54,1062700.44340828
2020-05-22,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,172969.8388,122108.56,183854.25,116953.20000000001,109312.8,346639.81159999996,67.54,1051906.00310828
2020-05-25,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,173989.8732,122564.08,187470.45,120138.2,109312.8,346020.3654,67.54,1059563.31130828
2020-05-26,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,177519.9272,122435.59999999999,192765.59999999998,121412.2,111210.9,347636.0123,67.54,1073047.78220828
2020-05-27,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,176338.73400000003,122768.48,193854.15,123578.0,112531.8,344817.6034,67.54,1073956.3101082803
2020-05-28,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,175560.2464,122774.32,198392.84999999998,125616.4,112615.05,346944.7807,67.54,1081971.1898082802
2020-05-29,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,174365.78280000002,124532.16,198116.1,124215.0,113203.34999999999,346523.10089999996,67.54,1081023.03640828
2020-06-01,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180298.2896,125046.08,199665.90000000002,124724.59999999999,113625.15,350104.2891,67.54,1093531.85140828
2020-06-02,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,182110.2096,125513.28,202101.3,129183.6,114313.34999999999,349054.13049999997,67.54,1102343.41280828
2020-06-03,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184566.5096,125916.23999999999,202248.90000000002,134407.0,115728.59999999999,345876.7946,67.54,1108811.58690828
2020-06-04,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184928.8936,124911.76,202082.84999999998,134279.6,115267.95000000001,342887.7171,67.54,1104426.31340828
2020-06-05,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,187908.6088,127276.95999999999,202986.90000000002,139885.2,118209.45000000001,342896.7497,67.54,1119231.4112082801
2020-06-08,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,187720.654,128071.2,204628.94999999998,139120.80000000002,119491.5,339638.5958,67.54,1118739.24250828
2020-06-09,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,189371.5428,128614.32,205809.75,136318.0,118281.6,339988.4902,67.54,1118451.24570828
2020-06-10,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,189425.2624,130179.43999999999,207322.65,135935.8,117637.8,343767.4448,67.54,1124335.93990828
2020-06-11,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184834.8524,123644.48,202913.10000000003,130202.8,110583.75,346415.1851,67.54,1098661.71020828
2020-06-12,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184177.202,125028.55999999998,202636.35,129565.79999999999,112431.9,345760.08389999997,67.54,1099667.43860828
2020-06-15,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,180298.2896,126459.36,194795.1,128674.0,113447.54999999999,343480.06549999997,67.54,1087221.90780828
2020-06-16,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184284.6412,128386.56,203171.4,133642.6,115356.75,344368.82580000005,67.54,1109278.31970828
2020-06-17,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,185559.748,129005.6,202599.45,133770.0,115112.55,345167.7355,67.54,1111282.62620828
2020-06-18,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,185532.82439999998,129414.40000000001,202728.6,132496.0,115206.90000000001,344611.0421,67.54,1110057.3092082802
2020-06-19,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,186968.9624,129379.35999999999,203466.6,132496.0,114529.8,345311.3063,67.54,1112219.57140828
2020-06-22,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,186177.0768,130810.16,203189.84999999998,131222.0,115256.85,348120.6826,67.54,1114844.16210828
2020-06-23,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,188794.408,131464.24000000002,203226.75,134661.8,115428.90000000001,348677.1383,67.54,1122320.77900828
2020-06-24,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,187479.1072,128614.32,203798.7,130457.6,112270.95,350849.47860000003,67.54,1113537.69850828
2020-06-29,127600.0,58400.0,184500.0,127400.0,55500.0,237700.0,184432.2744,128538.40000000001,198780.3,131349.4,112781.54999999999,350974.9842,67.54,1106924.45130828
2020-06-30,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,198344.4645,121581.43999999999,180201.88999999998,117303.09999999999,111597.48000000001,385831.965,56.01,1114916.3510642801
2020-07-01,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,198114.735,122865.98000000001,177992.76,116512.8,112014.05,388748.0443,56.01,1116304.3808642803
2020-07-02,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,204245.6325,123364.62,178906.31,119786.9,112333.24,384147.3337,56.01,1122840.04776428
2020-07-03,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,206356.332,123489.28,179985.96,118883.7,112333.24,385595.3287,56.01,1126699.85226428
2020-07-06,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,214368.1995,126632.87999999999,183291.34999999998,121028.8,114242.97,385014.3044,56.01,1144634.51546428
2020-07-07,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,210821.6565,125039.4,181530.69,120012.7,112430.62,385487.0552,56.01,1135378.1332642802
2020-07-08,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,211611.4455,126529.9,179670.37000000002,118319.20000000001,113144.74,387349.09849999996,56.01,1136680.7655642803
2020-07-09,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,211999.1055,127315.80000000002,180650.36,118545.0,112327.82999999999,389871.2188,56.01,1140765.32586428
2020-07-10,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,207648.57749999998,128009.56000000001,178706.99000000002,119222.40000000001,113279.99,387664.2657,56.01,1134587.79476428
2020-07-13,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,207993.1035,125310.4,182743.22,121028.8,112235.86000000002,389043.64400000003,56.01,1138411.0390642802
2020-07-14,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,205796.2725,126367.3,180882.9,120464.29999999999,113793.94,388216.0692,56.01,1135576.79326428
2020-07-15,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,205724.4735,126497.37999999999,183623.55,123399.7,114811.01999999999,388294.861,56.01,1142406.9960642802
2020-07-16,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,201273.4815,125462.16,182726.61000000002,122722.3,114286.24999999999,387684.0941,56.01,1134210.90716428
2020-07-17,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,202651.8585,125917.44,181597.12999999998,123061.00000000001,114838.07,385388.435,56.01,1133509.9450642802
2020-07-20,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,201977.0025,129310.36,181896.11,124641.6,115600.88,386610.22969999997,56.01,1140092.19376428
2020-07-21,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,206514.2625,127809.01999999999,182809.66,125883.5,115682.03,389457.4314,56.01,1148211.9154642802
2020-07-22,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,201546.34499999997,127949.94,181962.55,125770.6,116087.78,398008.9507,56.01,1151382.1772642802
2020-07-23,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,203656.908,124968.93999999999,181746.62000000002,126335.1,115005.78,400126.93690000003,56.01,1151896.2964642802
2020-07-24,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,199234.581,123868.68000000001,182660.16999999998,124415.80000000002,114324.12,405161.5242,56.01,1149720.8867642803
2020-07-27,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,198688.9905,126220.96,183689.99000000002,124980.3,115319.56000000001,413821.31700000004,56.01,1162777.1290642803
2020-07-28,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,199665.375,124329.37999999999,184304.56,125996.40000000001,114361.99,412284.3551,56.01,1160998.07166428
2020-07-29,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,200770.8885,126020.42,182826.27,125544.80000000002,115898.43000000001,414067.6066,56.01,1165184.4266642802
2020-07-30,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,199162.782,126540.74,182327.96999999997,121932.00000000001,115384.48,409220.3455,56.01,1154624.32906428
2020-07-31,136500.0,54200.0,166100.0,112900.0,54100.0,260900.0,198114.735,128692.48000000001,177693.78000000003,121932.00000000001,116168.93,415850.8581,56.01,1158508.7946642803
