date,策略净值,恒生ETF_净值,纳指ETF_净值,日经ETF_净值,德国ETF_净值,标普500ETF_净值,黄金ETF_净值
2019-10-18,1066114.9562570602,1006448.0919795405,1070061.1070322872,1079241.4048387203,1041312.2096557837,1062679.7965110599,1132710.647214779
2019-10-21,1070973.14675706,1006650.9823059979,1079117.730941366,1083536.7936213994,1052871.6421403992,1069787.3022437035,1133989.9589650126
2019-10-22,1068834.99645706,1008412.585616666,1070360.9952411968,1081239.2600864782,1052871.6421403992,1065748.9467137924,1131902.942374562
2019-10-23,1071235.65335706,1000959.7476248044,1073959.6537481158,1088631.3245031817,1055761.5002615533,1070110.3706860968,1133349.8573366727
2019-10-24,1075248.27765706,1009767.7641781454,1082836.3447318487,1092227.4639491455,1061541.2165038611,1071671.8681576622,1131228.9635012683
2019-10-25,1078755.85135706,1005499.3381672504,1092072.9015662733,1094025.5336721274,1060577.9304634763,1076356.3605723595,1143887.4635302338
2019-10-28,1083049.1958570601,1013968.5600802213,1102988.8323705937,1096922.4237813763,1062504.5025442454,1082440.816237426,1143348.1021303094
2019-10-29,1078581.0401570601,1007532.1060094694,1091773.0133573636,1097321.9948309278,1061541.2165038611,1079317.8212942944,1133417.6118265805
2019-10-30,1076498.59575706,1002653.7208266536,1095731.537714974,1092427.2494739213,1060577.9304634763,1082440.816237426,1130521.9988894667
2019-10-31,1078476.20905706,1011596.9975976327,1095191.7389389365,1095424.0323455578,1059614.6444230918,1078348.6159671156,1132172.1773213008
2019-11-01,1084362.1592570601,1017491.1226052834,1104308.340489797,1096822.5310189885,1064431.0746250148,1087232.9981329206,1142035.8046415683
2019-11-04,1089013.7946570602,1033006.7577609273,1110306.104667995,1094724.7830088427,1079843.6512711688,1090355.9930760518,1139511.0583860553
2019-11-05,1093196.02925706,1037952.1289562876,1110306.104667995,1111306.981565232,1077917.0791903995,1089063.7193064804,1134359.9341401672
2019-11-06,1085266.08025706,1034835.9911804146,1103528.6311466314,1103115.7750494252,1071174.0769077074,1085294.5874785632,1117965.1305953625
2019-11-07,1087925.4328570599,1040526.5817653337,1105987.7144596926,1104314.4881980796,1077917.0791903995,1087556.0665753137,1117494.4151917922
2019-11-08,1082914.55085706,1032396.7985890068,1110246.127026213,1102516.4184750977,1070210.7908673226,1089440.632489272,1102445.786380683
2019-11-11,1076354.50825706,1004889.3789953298,1107787.043713152,1101517.490851219,1064431.0746250148,1087071.463911724,1100830.3767002488
2019-11-12,1080593.68635706,1010309.4491449725,1111745.5680707626,1113204.9440506017,1073100.6489884767,1089656.0114508672,1090495.142469965
2019-11-13,1076639.3449570602,992287.635385376,1111925.5009961086,1105513.2013467343,1067320.932746169,1091055.9747012365,1100695.7592268793
2019-11-14,1073765.1299570599,983886.6876774986,1111985.4786378904,1099020.1717915218,1063467.7885846305,1093048.2300959928,1104297.4452693486
2019-11-15,1079222.34985706,983819.0575686794,1119902.5273531117,1110308.0539413528,1070210.7908673226,1101717.2333002025,1101402.723838681
2019-11-18,1081294.61955706,996691.965710184,1120382.3484873676,1111007.3032780683,1069247.5048269383,1101448.0095982081,1100358.7697902324
2019-11-19,1084179.32445706,1012003.4223468216,1121102.0801887512,1106711.9144953892,1073100.6489884767,1100694.183232625,1105879.8692112751
2019-11-20,1081100.10815706,1005364.0779496123,1115404.204219463,1102416.5257127099,1069247.5048269383,1098109.6356934817,1109650.0499720676
2019-11-21,1077480.00855706,991407.1557781793,1114864.4054434253,1098620.6007419704,1069247.5048269383,1097948.101472285,1109077.7028336357
2019-11-22,1080822.93145706,997911.2399577505,1117143.5558311406,1102316.632950322,1071174.0769077074,1101663.3885598034,1110390.8918288234
2019-11-25,1087325.1093570602,1013561.4912347582,1131718.1227841617,1111007.3032780683,1075027.2210692458,1111301.597091192,1100426.5242801402
2019-11-26,1086639.7971570601,1010106.5588185154,1132437.854485545,1111107.1960404562,1072137.362948092,1112970.7840435554,1100324.8925452786
2019-11-27,1090280.51695706,1011393.4631749011,1140234.9479172025,1114703.3354864197,1076953.7931500152,1117655.2764582522,1102345.0461522671
2019-11-28,1086052.23605706,1007802.6264447455,1138855.462156217,1107111.4855449407,1071174.0769077074,1117655.2764582522,1099382.5702316917
2019-11-29,1080669.18555706,987748.6889392047,1133697.384962967,1101917.0619007705,1071174.0769077074,1112540.0261203647,1102917.3932906995
2019-12-02,1078269.10185706,991271.2514642664,1120082.4602784575,1111606.6598523955,1049981.7840192455,1102309.5254445896,1101705.8360303738
2019-12-03,1076950.84345706,988290.3739060317,1112705.210339274,1108110.4131688194,1056724.7863019377,1094340.5038655645,1107226.0439449702
2019-12-04,1080819.40445706,978127.8228874858,1120082.4602784575,1101417.5980888312,1070210.7908673226,1103547.9544737623,1127828.75791563
2019-12-05,1083671.6932570601,985783.5512058048,1123801.0740689402,1111406.8743276198,1066357.6467057841,1107586.3100036734,1118874.4671704415
2019-12-06,1087831.7100570602,994455.6634452331,1132917.6756198013,1113604.5151001532,1075990.5071096304,1115501.4868422996,1112612.5258926433
2019-12-09,1085479.61245706,994320.403227595,1127999.508993679,1118099.689407608,1066357.6467057841,1112270.8024183707,1104970.5326361961
2019-12-10,1085494.64295706,992152.375167738,1127159.822008731,1118898.8315067112,1064431.0746250148,1111086.2181295967,1108505.3556952036
2019-12-11,1087123.69445706,1000146.8981264266,1133097.608545147,1113804.300624929,1073100.6489884767,1114047.6788515316,1106182.981402968
2019-12-12,1094005.99575706,1013493.8611259391,1139215.3280069088,1116701.1907341776,1080806.9373115536,1121532.0977669673,1112781.0206109667
2019-12-13,1102503.31955706,1038494.4580193891,1140594.8137678944,1133982.6386272819,1089476.511675015,1120347.5134781934,1102917.3932906995
2019-12-16,1102228.76605706,1029822.3457799607,1147552.220214604,1128688.3222207238,1089476.511675015,1124439.7137485032,1110963.2389672552
2019-12-17,1104450.47885706,1043508.1034198429,1148931.7059755896,1131984.7833795242,1081770.2233519382,1125516.6085564797,1109515.4324986981
2019-12-18,1102893.50445706,1045743.761588519,1149471.5047516273,1125791.4321114752,1077917.0791903995,1125193.5401140868,1111300.228403902
2019-12-19,1102260.66015706,1042965.7743567413,1157928.3522428866,1122994.4347646146,1074063.935028861,1131008.772077159,1108910.0996217583
2019-12-20,1105808.68695706,1044592.1174497716,1162246.7424511886,1123194.2202893903,1083696.7954327073,1136393.2461170407,1113319.4905044448
2019-12-23,1106877.90575706,1046760.1455096287,1166505.1550177094,1122794.6492398388,1078880.3652307845,1138816.2594349876,1117292.043228515
2019-12-24,1108325.14665706,1046963.0358360857,1166565.1326594914,1124992.2900123722,1080806.9373115536,1138654.725213791,1120254.5191490906
2019-12-25,1107843.18535706,1045879.0218061573,1165605.4903909795,1121795.72161596,1078880.3652307845,1138654.725213791,1125540.2608683482
2019-12-26,1108511.08365706,1041881.7603268131,1172682.8521212533,1122395.078190287,1075990.5071096304,1139408.5515793746,1129579.6765758798
2019-12-27,1111871.80625706,1056651.5319966234,1172622.8744794712,1121695.828853572,1079843.6512711688,1140539.2911277497,1131801.3106397002
2019-12-30,1108157.3905570603,1058887.8342615743,1163386.3176450466,1113604.5151001532,1080806.9373115536,1132893.3379911177,1131632.8159213767
2019-12-31,1109563.3610899101,1053670.6544383888,1165665.4680327617,1118699.0459819352,1081770.2233519382,1135477.8855302609,1133080.6223899336
2020-01-02,1115674.10128991,1063969.1097708473,1182579.1630152797,1118199.5821699959,1091403.0837557844,1142693.0807437024,1136413.9649921102
2020-01-03,1115724.61468991,1061732.8075058965,1172622.8744794712,1120297.3301801414,1075027.2210692458,1135800.9539726537,1154255.6834990254
2020-01-06,1116097.8196899102,1054687.0383594981,1179820.1914933086,1104913.844772407,1067320.932746169,1140216.2226853569,1178393.2205286927
2020-01-07,1118567.16028991,1059090.7245880314,1179280.3927172709,1117600.2255956687,1076953.7931500152,1136716.3145594336,1167754.874106716
2020-01-08,1116438.32348991,1046692.5154008095,1184018.6264180474,1099819.3138906248,1076953.7931500152,1138600.8804733923,1185294.3719283845
2020-01-09,1119046.87468991,1064849.589378044,1194934.5572223673,1114703.3354864197,1087549.939594246,1146892.9704948103,1149441.5486897842
2020-01-10,1118050.2612899102,1067017.6174379012,1189596.5471037712,1113804.300624929,1083696.7954327073,1141400.806974131,1152505.6563452217
2020-01-13,1119924.58588991,1077180.168456447,1200272.5673409635,1111806.4453771713,1080806.9373115536,1147862.175821989,1148936.9560412602
2020-01-14,1113856.6262899102,1068575.6863258376,1191275.9210736668,1109209.2335550862,1078880.3652307845,1141239.2727529344,1139645.6758594248
2020-01-15,1112138.87828991,1062546.3011005488,1188816.8377606054,1103914.9171485282,1074063.935028861,1141508.4964549285,1146412.2097857469
2020-01-16,1116113.25328991,1067152.8776555392,1198713.148654632,1105812.8796338981,1075990.5071096304,1150285.1891399357,1147994.6337276734
2020-01-17,1119465.56248991,1074266.921007031,1205550.5998177775,1107511.0565944922,1082733.509392323,1155938.8868818113,1145671.3679289916
2020-01-20,1116609.58568991,1061597.5472882583,1201831.986027295,1107211.3783073286,1076953.7931500152,1155938.8868818113,1147119.1743975484
2020-01-21,1109406.2042899102,1030567.5651695194,1200812.3661170013,1094325.211959291,1076953.7931500152,1148131.399523983,1157083.5419462316
2020-01-22,1115450.0078899101,1047640.6251168255,1206210.3538773793,1109608.8046046377,1075990.5071096304,1152600.5129770848,1149240.068232953
2020-01-23,1111195.00968991,1031176.8802451657,1210708.677011028,1099319.8500786854,1067320.932746169,1154377.3894102457,1155838.107440952
2020-02-03,1098213.87788991,980431.1111649812,1204291.069340356,1080939.5817993146,1045165.3538173222,1133970.232799094,1183072.7378645644
2020-02-04,1113060.01248991,1000214.5282352457,1240697.4979020173,1092527.1422363091,1069247.5048269383,1159654.17396933,1176205.4637098263
2020-02-05,1117174.32588991,1004280.0639196835,1245795.5974534857,1096522.8527318246,1083696.7954327073,1173384.5827710282,1168327.2212451478
2020-02-06,1129491.32968991,1033344.9083050227,1259050.656287303,1121296.2578040205,1088513.2256346305,1180169.0200612794,1160652.242250193
2020-02-07,1124702.5762899101,1026840.8241254515,1250054.010020006,1113504.6223377653,1078880.3652307845,1170261.587827897,1168664.2106817947
2020-02-10,1127513.6802899102,1021759.5486161785,1266727.7944353963,1113604.5151001532,1075990.5071096304,1180653.6227248686,1172569.0089159573
2020-02-11,1129995.20668991,1035581.2105699731,1266727.7944353963,1112006.230901947,1082733.509392323,1183184.3255236133,1170650.4870438299
2020-02-12,1133738.62308991,1041881.7603268131,1276324.2171205129,1116801.0834965657,1090439.7977153999,1187868.8179383103,1165567.1172878498
2020-02-13,1133225.5818899102,1038629.7182370272,1274944.7313595274,1112505.6947138864,1086586.6535538612,1187384.215274721,1174050.692629468
2020-02-14,1134030.35308991,1043101.678670654,1279383.076851394,1110008.3756541891,1083696.7954327073,1190668.7444390487,1175195.386906332
2020-02-17,1133749.37648991,1047369.4605852746,1278483.4122246641,1101917.0619007705,1085623.3675134766,1190668.7444390487,1180110.2619439887
2020-02-18,1127347.95148991,1031786.8394170862,1279862.8979856498,1086733.362017812,1077917.0791903995,1186738.0783899352,1186506.8206951562
2020-02-19,1137868.79468991,1038968.5128773971,1294857.3084311446,1097821.4586428672,1085623.3675134766,1195622.46055574,1199365.9096745073
2020-02-20,1133113.48048991,1036597.5944910828,1282921.7577165305,1089130.788315121,1076953.7931500152,1191207.1918430368,1203271.5994151155
2020-02-21,1130092.89608991,1026840.8241254515,1262109.5160181837,1078941.7265515567,1071174.0769077074,1181838.2070136426,1228048.3465666766
2020-02-24,1118742.16388991,1007396.2016955568,1213827.5143836907,1084335.9357205024,1033605.9213327068,1142800.7702245,1251647.413702866
2020-02-25,1096255.5884899101,1010106.5588185154,1181619.520746768,1056166.1767271187,1015303.4865653988,1108070.9126672628,1227172.8872365518
2020-02-26,1094651.69608991,1001298.5422651742,1184798.335761213,1050971.7530829487,1015303.4865653988,1102040.3017425954,1234511.768301306
2020-02-27,1073942.9694899102,1007734.9963359265,1128599.2854114985,1029894.3802191046,985441.6193134752,1054656.9301916363,1232963.2216043335
2020-02-28,1050903.5390899102,981447.4950860906,1132557.8097691094,992035.0232740958,955579.7520615518,1044318.7400350631,1213235.9669637987
2020-03-02,1065112.93228991,984157.8522090493,1183238.9170748815,1020504.4605546434,954616.4660211671,1087448.3770945158,1192128.6603446146
2020-03-03,1051480.79408991,981583.3994000033,1140774.7466932402,998827.7311164722,968102.4705865518,1053256.9669412668,1190747.7168595195
2020-03-04,1071346.42108991,980160.5907297048,1187377.3743578382,1011014.6481277943,981588.4751519366,1097517.3435490946,1211889.7922301034
2020-03-05,1064474.1144899102,998588.8292384902,1148751.7730502435,1013511.9671874914,962322.7543442441,1058964.5094235414,1216804.66726776
2020-03-06,1051867.06808991,974333.4517345987,1128239.4195608066,993932.9857594657,936314.0312538592,1040011.1608031576,1236464.1674183873
2020-03-09,1011116.83008991,932124.5346762046,1050748.3063784898,960768.5886466876,874663.7246692431,960590.168714902,1239932.127493933
2020-03-10,1027237.73128991,946961.9364548344,1108506.7754145358,987340.0634418651,866957.436346166,1009158.1245546354,1218521.708683056
2020-03-11,1006095.82648991,944048.6890054186,1063763.4546451792,945484.996001341,858287.8619827044,963336.2504752417,1228385.3360033238
2020-03-12,953544.87108991,909224.3357337925,965040.2562720419,910023.0653536415,754252.9696211644,872230.9497204426,1216703.9270393446
2020-03-13,954112.6498899099,903059.0461945911,1069461.3306144674,859277.5420605954,757142.8277423183,958651.7580605446,1181860.2890977922
2020-03-16,896707.9186899101,868031.8025965077,936310.9658584739,820718.9357788714,716684.8140461639,844231.6847130578,1145233.638263929
2020-03-17,903271.41408991,875484.6405883695,995808.7865061972,823316.1476009565,732097.390692318,894576.516985952,1098877.9775831676
2020-03-18,883274.61088991,842489.5207362307,963480.8375857105,804835.9865591975,682006.5165923171,851931.4825900886,1123150.1320862044
2020-03-19,879462.5262899101,822570.1993520535,979434.8902997168,794047.5682213058,692602.6630365482,857800.5592935598,1115575.001813219
2020-03-20,880142.43128991,871283.8446862934,946267.2543942825,780262.3670117776,704162.0955211637,827109.0572662338,1128434.982299016
2020-03-23,871089.57348991,825958.1457557518,946567.1426031925,793847.78269653,689712.8049153943,801694.3397979919,1125741.7413251793
2020-03-24,932365.0554899101,864712.130397903,1018660.2680251312,851585.7993567282,769665.5462673184,877507.7342795269,1183948.1971946894
2020-03-25,958652.69048991,894793.3587043517,1004865.4104152761,911721.2423142355,783151.5508327031,884561.3952717719,1204920.8863405038
2020-03-26,961136.70208991,886392.410996474,1057885.6457505454,873562.2070820632,799527.4135192418,938890.7383341787,1201588.4352447733
2020-03-27,960857.6088899099,889102.1240231581,1015961.2741449422,905228.212759023,778335.1206307801,903999.3465557451,1213067.472245475
2020-03-30,972791.1920899099,877042.7094763059,1052847.5238408593,922209.9823649636,798564.1274788573,934637.0038426721,1208051.8569794027
2020-03-31,973680.59820828,898790.6201836959,1050088.552318888,915517.1672849752,805307.1297615496,925052.6400516826,1209028.0565379434
2020-04-01,946198.81670828,876093.9556640156,1005585.1421166598,881054.1642611546,774481.9764692415,883107.5872810038,1194451.0346368505
2020-04-02,951819.7162082801,886731.2056368438,1028976.4224116316,873362.4215572873,772555.4043884723,906476.2046140906,1196336.57077047
2020-04-03,948967.52100828,886324.7808876549,1016321.1399956337,868967.1400122204,762922.5439846261,894361.1380243567,1203069.2274518383
2020-04-07,992337.06450828,923452.4224367762,1081936.680105119,913519.3120372174,821682.9924480884,953051.9050590676,1231482.4293972687
2020-04-08,995320.6467082798,906108.1979579194,1098550.486878727,928703.0119201761,822646.278488473,979381.9831140892,1228317.5815134156
2020-04-09,1001486.20330828,919590.42117507,1100469.7714157503,926305.5856228669,838058.8551346271,994512.355166157,1228889.9286518476
2020-04-10,1004221.3298082801,917219.5027887557,1097710.7998937794,934197.11385151,840948.713255781,994512.355166157,1235017.2524562764
2020-04-13,999939.08290828,916473.6393029224,1109046.5741905735,914218.5613739328,840948.713255781,981320.3937684468,1234310.287844475
2020-04-14,1021552.0318082799,923045.9976875873,1155709.1794969533,950879.2051702868,850581.5736596272,1012873.4116421537,1251075.066564434
2020-04-15,1009648.17950828,912002.32296557,1143233.8300063014,951478.5617446142,822646.278488473,990420.154895847,1241312.1794725822
2020-04-16,1014358.96380828,910714.77451291,1168664.3501218604,939891.0013076194,821682.9924480884,1000435.2766100271,1255282.9769902893
2020-04-17,1020999.4104082801,925010.4913247126,1177720.9740309394,963965.1570430999,844801.8574173196,1027519.1810306321,1227644.494146568
2020-04-20,1016219.0059082801,922233.1481892094,1163266.3623614823,956073.6288144569,847691.7155384735,1007865.8507850638,1228688.4481950165
2020-04-21,1001956.02310828,902991.4160857719,1124100.9622778504,938592.3953965768,815903.2762057806,978574.312008107,1242995.3436429242
2020-04-22,1008640.02600828,908682.6507669655,1159007.9497949618,932399.044128528,829389.2807711654,1002965.9794087713,1239259.0401270853
2020-04-23,1016464.5836082799,911663.5283252003,1155649.201855171,944885.6394270137,834205.7109730885,1002050.6188219914,1256932.2639156773
2020-04-24,1016609.74680828,904955.9097228973,1172982.7403301632,938492.502634189,815903.2762057806,1014973.3565177076,1264642.0116620325
2020-04-27,1029028.8845082801,920810.3395189112,1177960.8845980673,962866.3366568332,842875.2853365502,1028273.0073962155,1262218.0056349349
2020-04-28,1027613.3765082799,932192.1647850237,1157808.3969593225,964464.6208550393,854434.7178211658,1023265.4465391256,1250906.5718461105
2020-04-29,1039580.5880082799,934292.5627360616,1196433.9982669167,969259.4734496579,878516.8688307815,1050295.5062193319,1254407.517660164
2020-04-30,1041954.8102082801,932666.8637393061,1196673.9088340448,989937.2752639502,860214.4340634736,1038449.6633315921,1263766.5523319072
2020-05-06,1028386.34780828,914847.9403061669,1196134.1100580068,966062.9050532455,839022.1411750118,1017288.6803548568,1261544.9182680873
2020-05-07,1033424.96200828,911798.7885428384,1214847.1342939844,973155.2911827854,848655.001578858,1033119.0340321091,1260063.2345545765
2020-05-08,1047035.2707082801,920268.0104558097,1228162.1707695837,995031.8061457324,862141.0061442428,1048626.3192669684,1272115.5102001564
2020-05-11,1048697.35700828,934021.3982045108,1237458.7052457905,1000126.3370275147,855398.0038615505,1048303.2508245755,1264675.8889069862
2020-05-12,1041105.5792082801,922436.0385156667,1215866.754204278,995731.0554824477,854434.7178211658,1028865.2995406026,1263732.6750869534
2020-05-13,1034416.13960828,919455.1609574318,1200812.3661170013,993433.5219475264,836132.2830538579,1010558.0878050046,1264103.5417685541
2020-05-14,1031487.1997082799,906785.7872386591,1213767.5367419086,978149.9293021797,818793.1343269345,1023426.980760322,1272013.8784652944
2020-05-15,1038780.6552082801,905565.8688948179,1220604.9879050541,981746.0687481436,827462.7086903962,1026873.0441458463,1289654.1165153787
2020-05-18,1062054.9156082799,912679.9122463098,1245255.798677448,989437.8114520109,874663.7246692431,1060902.9200778988,1320760.5594346458
2020-05-19,1061205.5403082801,929278.9173356078,1238898.1686485577,1000525.9080770663,881406.7269519354,1048141.7166033792,1301471.0344591734
2020-05-20,1072086.97090828,930701.7260059062,1263968.8229134253,1004122.0475230302,894892.7315173203,1066448.928338977,1315811.807152035
2020-05-21,1062700.44340828,924401.1762490667,1248794.4795425846,1003023.2271367634,885259.871113474,1056649.1855863922,1300157.8454639858
2020-05-22,1051906.00310828,873113.0781057806,1254072.5120193986,995431.3771952841,884296.5850730893,1060526.0068951072,1300090.982480524
2020-05-25,1059563.31130828,878261.9837238726,1258750.768078393,1015010.3586233096,908378.736082705,1060526.0068951072,1297767.7166818422
2020-05-26,1073047.78220828,896080.9071570118,1257431.2599591895,1043679.581428633,918011.5964865512,1078940.9081115026,1303827.285996363
2020-05-27,1073956.3101082803,890118.5079442677,1260849.9855407623,1049573.254409518,934387.4591730899,1091755.9563264211,1293256.694064294
2020-05-28,1081971.1898082802,886188.8765737423,1260909.9631825443,1074146.873956938,949800.035819244,1092563.6274324036,1301234.785250942
2020-05-29,1081023.03640828,880159.4913484534,1278963.23335892,1072648.48252112,939203.8893750131,1098271.169914678,1299653.2528154617
2020-06-01,1093531.85140828,910105.4594372638,1284241.265835734,1081039.4745617025,943057.0335365516,1102363.370184988,1313084.6889332444
2020-06-02,1102343.41280828,919251.6265347,1289039.4771782923,1094225.3191969031,976772.0449500136,1109040.1179944414,1309146.0134541283
2020-06-03,1108811.58690828,931650.4798181965,1293177.934461249,1095024.4612960063,1016266.7726057834,1122770.52679614,1297229.2467883641
2020-06-04,1104426.31340828,933479.7132376839,1282861.7800747484,1094125.4264345153,1015303.4865653988,1118301.4133430384,1286018.5532279552
2020-06-05,1119231.4112082801,948520.6494390453,1307152.72499645,1099020.1717915218,1057688.0723423227,1146839.1257544116,1286052.4304729095
2020-06-08,1118739.24250828,947571.895626755,1315309.6842787992,1107910.6276440436,1051908.3561000149,1159277.2607865382,1273832.5516154522
2020-06-09,1118451.24570828,955905.2132258135,1320887.6049645233,1114303.7644368683,1030716.063211553,1147539.1073795962,1275144.8491041935
2020-06-10,1124335.93990828,956176.3777573643,1336961.6129620937,1122494.970952675,1027826.205090399,1141293.1174933333,1289318.0185851778
2020-06-11,1098661.71020828,933005.0142834014,1269846.631808059,1098620.6007419704,984478.3332730907,1072856.4524464363,1299248.508888907
2020-06-12,1099667.43860828,929685.3420847967,1284061.332910388,1097122.209306152,979661.9030711674,1090786.7509992425,1296791.5171233017
2020-06-15,1087221.90780828,910105.4594372638,1298755.8551469732,1054667.7852913004,972918.9007884752,1100640.338492226,1288240.1872917756
2020-06-16,1109278.31970828,930227.6711478983,1318548.476935026,1100019.0994154005,1010487.0563634756,1119162.9291894194,1291573.5298939522
2020-06-17,1111282.62620828,936664.1252186503,1324906.106963916,1096922.4237813763,1011450.3424038603,1116793.7606118713,1294569.8830594816
2020-06-18,1110057.3092082802,936528.2209047378,1329104.5418886545,1097621.6731180914,1001817.482000014,1117709.1211986514,1292481.9749625847
2020-06-19,1112219.57140828,943777.5244738678,1328744.6760379623,1101617.383613607,1001817.482000014,1111140.0628699954,1295108.3529529597
2020-06-22,1114844.16210828,939780.2629945234,1343439.1982745472,1100118.9921777884,992184.6215961677,1118193.7238622406,1305645.0676400745
2020-06-23,1122320.77900828,952991.9657763976,1350156.6941541291,1100318.7777025641,1018193.3446865525,1119862.910814604,1307732.0842305254
2020-06-24,1113537.69850828,946352.6213791883,1320887.6049645233,1103415.4533365888,986404.90535386,1089225.2535276767,1315879.561641943
2020-06-29,1106924.45130828,930972.890537457,1320107.8956213575,1076244.6219670838,993147.9076365522,1094178.969644368,1316350.277045513
2020-06-30,1114916.3510642801,935918.9058290918,1345418.4604533527,1083736.5791461752,1000854.1959596294,1110709.3049468051,1318404.307897456
2020-07-01,1116304.3808642803,934834.8917991632,1359633.1615556818,1070450.8417485866,994111.193676937,1114855.3499575139,1328368.675446139
2020-07-02,1122840.04776428,963764.475966864,1365151.1045996237,1075944.9436799202,1022046.4888480912,1118032.189641044,1312647.850774628
2020-07-03,1126699.85226428,973724.1366589527,1366530.5903606093,1082437.9732351326,1014340.2005250141,1118032.189641044,1317595.7115507927
2020-07-06,1144634.51546428,1011529.3674888136,1401317.6225941568,1102316.632950322,1032642.6352923221,1137039.3830018265,1315610.3266952038
2020-07-07,1135378.1332642802,994794.458085603,1383684.1959102552,1091728.0001372062,1023973.0609288603,1119001.3949682228,1317225.7363756378
2020-07-08,1136680.7655642803,998521.1991296711,1400178.0474002992,1080540.010749763,1009523.7703230912,1126108.9007008667,1323588.4178818518
2020-07-09,1140765.32586428,1000350.4325491582,1408874.8054586865,1086433.6837306481,1011450.3424038603,1117978.344900645,1332206.6106968396
2020-07-10,1134587.79476428,979821.796089335,1416551.9436067797,1074746.2305312655,1017230.0586461681,1127455.0192108373,1324665.357668808
2020-07-13,1138411.0390642802,981447.4950860906,1386683.077999354,1099020.1717915218,1032642.6352923221,1117062.9843138654,1329378.7522496334
2020-07-14,1135576.79326428,971081.4096448132,1398378.7181468403,1087832.1824040785,1027826.205090399,1132570.2695487249,1326550.8938024275
2020-07-15,1142406.9960642802,970742.6150044433,1399818.1815496075,1104314.4881980796,1052871.6421403992,1142693.0807437024,1326820.1287491664
2020-07-16,1134210.90716428,949739.923686612,1388362.4519692496,1098920.279029134,1047091.9258980915,1137470.1409250172,1324733.1121587157
2020-07-17,1133509.9450642802,956244.0078661833,1393400.5738789358,1092127.5711867576,1049981.7840192455,1142962.3044456965,1316888.7469389911
2020-07-20,1140092.19376428,953059.5958852167,1430946.5776344547,1093925.6409097395,1063467.7885846305,1150554.4128419298,1321063.6716263385
2020-07-21,1148211.9154642802,974469.3560485115,1414332.7708608466,1099419.7428410733,1074063.935028861,1151362.083947912,1330792.6814732365
2020-07-22,1151382.1772642802,951027.4721392721,1415892.1895471779,1094325.211959291,1073100.6489884767,1155400.4394778232,1360013.5882588841
2020-07-23,1151896.2964642802,960986.4887350864,1382904.4865670893,1093026.6060482487,1077917.0791903995,1144631.4913980598,1367250.8375887766
2020-07-24,1149720.8867642803,940119.0576348933,1370729.0252853478,1098520.7079795823,1061541.2165038611,1137847.054107809,1384454.2374802444
2020-07-27,1162777.1290642803,937544.6048258473,1396759.3218187266,1104714.0592476313,1066357.6467057841,1147754.4863411915,1414045.1194410466
2020-07-28,1160998.07166428,942151.8254771122,1375827.124836816,1108410.091455983,1075027.2210692458,1138223.9672906008,1408793.2549667428
2020-07-29,1165184.4266642802,947368.3612040234,1394540.1490727933,1099519.6356034612,1071174.0769077074,1153515.873563865,1414886.7015262179
2020-07-30,1154624.32906428,939780.2629945234,1400298.0026838635,1096522.8527318246,1040348.9236153993,1148400.6232259772,1398323.4032630897
2020-07-31,1158508.7946642803,934834.8917991632,1424109.1264713092,1068652.7720256045,1040348.9236153993,1156208.1105838057,1420980.1480856922
2020-08-03,1164043.8634642803,931108.150755095,1445821.0327963855,1081139.3673240903,1061541.2165038611,1166600.1454807774,1416738.3604148831
2020-08-04,1169815.40476428,947571.895626755,1447200.5185573709,1096522.8527318246,1053834.928180784,1167784.7297695512,1418050.6579036245
2020-08-05,1183570.78876428,952585.5410272088,1449899.5124375601,1094724.7830088427,1062504.5025442454,1174138.4091366117,1455957.5119941677
2020-08-06,1183913.6688642802,941745.4007279233,1462074.9737193016,1085934.2199187088,1057688.0723423227,1176292.1987525646,1467403.5632563618
2020-08-07,1182192.0688642801,926162.1354634602,1445101.3010950019,1081938.5094231933,1064431.0746250148,1176722.956675755,1477468.6710334604
2020-08-10,1177862.2752642801,923858.8471859652,1443601.8600504522,1082238.187710357,1060577.9304634763,1183938.1518891966,1463700.2454790305
2020-08-11,1175940.22736428,944048.6890054186,1417751.4964424192,1102915.9895246495,1078880.3652307845,1175699.9066081773,1434243.980991598
2020-08-12,1158002.1088642802,955905.2132258135,1451458.9311238914,1099219.9573162976,1086586.6535538612,1190184.1417754593,1347995.1898582582
2020-08-13,1164276.0006642803,952720.8012448468,1451099.0652731995,1114004.0861497046,1083696.7954327073,1185230.425658768,1366308.51527519
2020-08-14,1166390.19456428,950756.3076077214,1448759.9372437026,1113304.8368129896,1077917.0791903995,1184530.4440335834,1378630.0258675087
2020-08-17,1173014.2985642802,956515.172397734,1463094.5936295954,1108909.5552679226,1080806.9373115536,1187061.146832328,1393139.293278694
2020-08-18,1183912.0752642802,956989.2272557421,1476709.5183141048,1111306.981565232,1079843.6512711688,1189322.6259290786,1424077.2414796373
2020-08-19,1176649.4174642803,947775.4300494867,1463634.3924056333,1117999.7966452201,1091403.0837557844,1181622.8280520474,1404181.4921207794
2020-08-20,1163154.25766428,934427.8229536997,1486425.896282785,1100818.241514504,1072137.362948092,1187061.146832328,1376306.7600688268
2020-08-21,1165594.0810642804,944658.6481773391,1493383.3027294946,1105313.4158219586,1066357.6467057841,1188299.5758615008,1374422.1154416534
