date,FAPP,DIV_bench,NDX_bench,BOND_bench,GOLD_bench
2019-02-26,10533867.98441409,10892000.0,10882096.069868997,10080264.310469588,10314927.193171222
2019-02-27,10538332.00291409,10920000.0,10855895.19650655,10100449.403968463,10310958.08526409
2019-02-28,10509900.17091409,10893000.0,10834061.135371178,10102068.019956581,10243779.738421444
2019-03-01,10544955.18741409,11015000.0,10925764.192139737,10081026.012111055,10188891.27991775
2019-03-04,10548387.120914089,11153000.0,10934497.816593887,10080645.161290323,10053453.841187863
2019-03-05,10564969.59841409,11266000.0,10934497.816593887,10076455.802262254,10009755.39774765
2019-03-06,10593321.29091409,11365000.0,10877729.25764192,10086262.710896142,10072237.763909813
2019-03-07,10543604.62341409,11304000.0,10755458.515283842,10116445.138439273,10027449.011309568
2019-03-08,10465960.74641409,10889000.0,10759825.327510918,10129203.640933845,10118097.697439209
2019-03-11,10577367.696414089,11069000.0,10982532.751091702,10135202.041360399,10152413.743633889
2019-03-12,10605237.41041409,11168000.0,11026200.873362444,10127965.87576646,10127126.222413504
2019-03-13,10637983.478414088,11137999.999999998,11109170.305676857,10132726.51102563,10200808.167754585
2019-03-14,10591555.292914089,11021000.0,11069868.995633187,10129870.129870128,10174803.337876288
2019-03-15,10670196.895914089,11197000.0,11196506.550218342,10134345.127013747,10180216.62721469
2019-03-18,10755560.624414088,11519000.0,11209606.986899562,10139772.2512092,10179499.318556774
2019-03-19,10767793.650414089,11504000.0,11240174.672489082,10140533.952850668,10212361.619204745
2019-03-20,10785833.86891409,11550000.0,11292576.419213973,10135202.041360399,10190335.46134902
2019-03-21,10839726.02341409,11557000.0,11419213.973799128,10148627.032791255,10258594.553236257
2019-03-22,10799928.38341409,11621999.999999998,11183406.113537118,10162432.875042845,10258594.553236257
2019-03-25,10782014.83741409,11494000.0,11192139.737991266,10187188.178390523,10282428.32890993
2019-03-26,10764754.585914088,11349000.0,11235807.860262008,10204136.039913164,10298314.3246539
2019-03-27,10780079.105414089,11496000.0,11187772.925764192,10185759.987812772,10278449.656887358
2019-03-28,10759003.63591409,11375000.0,11227074.235807862,10205088.166965,10256423.499031635
2019-03-29,10807482.39468471,11666000.0,11327510.917030567,10201660.5095784,10060320.876072975
2019-04-01,10901641.40028471,11962000.0,11454148.471615722,10148722.245496437,10095344.666810129
2019-04-02,10893384.504684709,11947000.000000002,11480349.344978167,10124633.43108504,10078014.48963489
2019-04-03,10939156.443484709,12096000.0,11558951.9650655,10076931.86578817,10097152.284628076
2019-04-04,10968128.777484708,12246999.999999998,11528384.279475983,10057984.537456676,10120632.18803051
2019-04-08,10997922.815484708,12205000.0,11641921.397379912,10072361.655939367,10152767.615905125
2019-04-09,10990643.40948471,12259000.0,11585152.838427948,10042179.228396237,10159271.214403559
2019-04-10,11020942.428684708,12281000.0,11641921.397379912,10039322.847240735,10205504.148435071
2019-04-11,10980895.163084708,12124000.0,11611353.71179039,10051129.222683474,10207302.20213758
2019-04-12,10961456.36068471,12099000.0,11694323.144104803,10010187.759454621,10123157.114506371
2019-04-15,10921379.93828471,12037000.0,11672489.082969433,9982195.224130707,10074399.253998995
2019-04-16,10970096.96508471,12226000.0,11711790.3930131,9968008.531058384,10071874.327523135
2019-04-17,10972971.512284707,12266999.999999998,11751091.70305677,9968770.232699849,10011563.015565598
2019-04-18,10940624.57908471,12156000.0,11733624.45414847,9995715.428266747,9975802.787939651
2019-04-19,10964762.05028471,12212000.0,11755458.515283844,9985242.030696575,10008311.216316381
2019-04-22,10903318.180284709,11923999.999999998,11786026.20087336,9959629.813002247,10026004.829878299
2019-04-23,10914291.864684708,11840000.0,11943231.441048035,9967722.892942835,9991698.347799059
2019-04-24,10901790.585084708,11856000.0,11930131.004366813,9942491.526069239,9967864.572125386
2019-04-25,10862481.61708471,11549000.0,11986899.563318778,9954297.901511976,10024197.21206035
2019-04-26,10846958.29388471,11413000.0,12004366.812227074,9966294.702365084,10056342.204050403
2019-04-29,10842925.30508471,11419999.999999998,12017467.248908296,9951822.37117721,10037921.717715133
2019-04-30,10864760.68308471,11548000.0,11934497.816593887,9983147.35118254,10051646.223369917
2019-05-06,10761140.31148471,10988000.0,11965065.502183408,10011996.800853105,10093183.176720943
2019-05-07,10738182.55668471,11090000.0,11781659.388646288,10012663.289789388,10081983.597542023
2019-05-08,10719251.893484708,10995000.0,11746724.890829694,10023136.68735956,10114128.589532077
2019-05-09,10688155.01708471,10843000.0,11703056.768558953,10047225.501770956,10144465.963704184
2019-05-10,10773573.75308471,11156000.0,11755458.515283844,10055413.794416726,10137962.365205748
2019-05-13,10676108.429084709,11061000.0,11340611.35371179,10081882.926457705,10199363.986323316
2019-05-14,10735612.396284709,10990000.0,11524017.467248907,10071599.9542979,10329378.57159936
2019-05-15,10817345.115484709,11168000.0,11729257.641921397,10079597.821533304,10290012.672452956
2019-05-16,10876828.640684709,11244000.0,11851528.384279475,10087310.050653158,10329742.007986039
2019-05-17,10785831.41348471,10976999.999999998,11755458.515283844,10089404.730167191,10304454.486765655
2019-05-20,10710467.233084708,10872000.0,11576419.213973798,10087595.68876871,10275207.42175358
2019-05-21,10757385.196684709,11004000.0,11689956.331877729,10068648.360437216,10253898.572555771
2019-05-22,10726612.69948471,10953000.0,11641921.397379912,10048748.905053888,10245587.356239391
2019-05-23,10661781.202284709,10835000.0,11467248.908296943,10055699.432532277,10254252.44482701
2019-05-24,10690078.19228471,10881000.0,11458515.283842796,10061316.982138095,10322157.66444301
2019-05-27,10710708.152684709,11017999.999999998,11445414.847161572,10037418.593137069,10316017.502331253
2019-05-28,10723169.539084708,11077000.0,11419213.973799128,10052081.349735307,10320350.046625065
2019-05-29,10697409.48868471,11030000.0,11323144.104803493,10075503.67521042,10327207.517394736
2019-05-30,10704373.612284709,11066000.0,11371179.039301312,10084548.882202841,10270511.441073094
2019-05-31,10695656.12268471,11062000.0,11187772.925764192,10086643.561716875,10402333.644167086
2019-06-03,10676378.983084708,11056000.0,10934497.816593887,10112827.055642303,10534873.155918991
2019-06-04,10759312.93708471,10980000.0,11209606.986899562,10133297.78725673,10644669.201157259
2019-06-05,10798575.489484709,10992000.0,11305676.855895197,10134345.127013747,10694144.37032255
2019-06-06,10809383.48428471,10923000.0,11401746.724890832,10136154.168412233,10706778.566817304
2019-06-10,10908525.621084709,11021000.0,11751091.70305677,10130631.831511596,10686560.026779523
2019-06-11,10941206.79068471,11247000.0,11768558.951965064,10104733.975701716,10623360.351959448
2019-06-12,10933523.37028471,11169000.0,11703056.768558953,10108447.271203866,10716533.964564953
2019-06-13,10949081.44068471,11123000.0,11768558.951965064,10119491.94500514,10745063.720919112
2019-06-14,10964706.83228471,11039000.000000002,11716157.205240173,10131774.383973796,10910111.661047747
2019-06-17,10946382.831884708,11029000.0,11790393.013100438,10138153.63522108,10778289.457953759
2019-06-18,11005806.51228471,11026000.0,11960698.68995633,10130441.406101229,10858465.437677834
2019-06-19,11031364.59548471,11157000.0,12004366.812227074,10123586.091328027,10808626.832125865
2019-06-20,11161853.151884709,11349000.0,12100436.681222705,10130727.044216778,11036520.57480334
2019-06-21,11173884.42748471,11372000.0,12026200.873362444,10135011.615950031,11123190.58891041
2019-06-24,11192256.112284709,11372000.0,12021834.061135372,10126632.897893894,11203730.005021162
2019-06-25,11188299.15148471,11270000.0,11829694.323144104,10134059.488898197,11440288.836286254
2019-06-26,11151473.836284708,11267000.0,11903930.131004365,10128918.002818294,11244903.521985512
2019-06-27,11175275.00428471,11337000.0,11965065.502183408,10123014.815096924,11224675.417832294
2019-06-28,11176307.917484708,11285000.0,11978165.93886463,10140819.590966217,11244176.649212157
2019-06-30,11175734.684071729,11284000.0,11978165.93886463,10142342.994249152,11243822.77694092
2019-07-01,11202426.584571728,11500999.999999998,12122270.742358077,10142723.845069885,10999316.165746123
2019-07-02,11248076.885271728,11544000.0,12139737.991266375,10185283.924286854,11076603.782607656
2019-07-03,11358287.316471728,11570000.0,12253275.109170305,10200327.53170583,11370948.999354422
2019-07-04,11333185.747871729,11564000.000000002,12266375.545851529,10199946.680885097,11264041.316978697
2019-07-05,11331790.43607173,11590000.0,12235807.860262008,10174905.739421869,11288965.4018124
2019-07-08,11242510.248971729,11343000.0,12179039.301310044,10174334.463190766,11229734.834899459
2019-07-09,11237591.116671728,11355000.0,12240174.67248908,10177000.418935902,11137641.967338545
2019-07-10,11247947.90727173,11294000.0,12358078.602620088,10180999.352553604,11124998.206728356
2019-07-11,11285597.010971729,11285000.0,12318777.29257642,10186045.625928324,11316768.285393206
2019-07-12,11301025.289171727,11348000.0,12384279.475982532,10191853.60094451,11248155.32123473
2019-07-15,11319085.962171728,11378000.0,12423580.786026202,10184141.371824656,11262597.135547427
2019-07-16,11313070.650171729,11390000.0,12366812.227074236,10187854.667326806,11275604.332544295
2019-07-17,11289385.846171727,11391000.0,12327510.917030565,10186712.114864606,11217454.510675944
2019-07-18,11296767.60277173,11295000.0,12340611.35371179,10198137.639486613,11317858.594553238
2019-07-19,11331968.257971728,11416000.0,12209606.986899562,10202326.998514682,11457265.141190253
2019-07-22,11325814.40287173,11336000.0,12340611.35371179,10206135.506722016,11385027.377280446
2019-07-23,11337842.37367173,11373000.0,12427947.598253274,10207087.63377385,11313526.050259428
2019-07-24,11381072.236271728,11439000.0,12519650.655021835,10191853.60094451,11352528.513019154
2019-07-25,11361856.834271729,11487000.0,12375545.851528384,10198042.426781429,11355780.31226837
2019-07-26,11388448.332471728,11494000.0,12515283.84279476,10196995.087024411,11325806.37448294
2019-07-29,11382314.108371729,11505000.0,12475982.532751093,10188997.21978901,11335915.644501831
2019-07-30,11398642.761171728,11561999.999999998,12427947.598253274,10194709.98210001,11383583.195849176
2019-07-31,11354770.534371728,11471000.0,12262008.733624455,10210515.291160451,11435956.291992446
2019-08-01,11275408.469871728,11371000.0,12200873.362445414,10216228.053471455,11267293.116227914
2019-08-02,11283801.502371728,11242000.0,12043668.122270742,10256312.602353657,11532745.140233845
2019-08-05,11231559.352371728,11045000.0,11641921.397379912,10284209.924972387,11865002.510580303
2019-08-06,11261030.65757173,10895000.0,11886462.882096069,10283448.22333092,11904368.409726707
2019-08-07,11343939.580371728,10868000.0,11986899.563318778,10291350.87786114,12161872.653802931
2019-08-08,11464655.384071728,10995000.0,12270742.358078603,10277640.248314735,12269861.081223253
2019-08-09,11423233.163471729,10903000.0,12165938.86462882,10296111.51312031,12272749.444085792
2019-08-12,11402821.535371728,11025000.0,12043668.122270742,10288208.858590089,12192573.464361716
2019-08-13,11539152.228971729,10970000.0,12327510.917030565,10308108.313973416,12507500.657532938
2019-08-14,11380938.17267173,10989000.0,11947598.25327511,10307822.675857864,12208822.896492362
2019-08-15,11415152.13347173,11033000.0,11934497.816593887,10308108.313973416,12314640.269708054
2019-08-16,11467724.074671729,11028000.0,12131004.366812227,10301538.637315761,12354006.168854458
2019-08-19,11549538.43327173,11224000.0,12323144.104803493,10305918.421754198,12302723.381871222
2019-08-20,11514080.603271728,11195000.0,12248908.296943232,10303918.954945348,12260832.556248955
2019-08-21,11527843.493071727,11184000.0,12358078.602620088,10290874.814335223,12239160.270664467
2019-08-22,11532022.368871728,11193000.0,12323144.104803493,10285828.540960504,12285393.204695981
2019-08-23,11442779.476971729,11216000.0,11951965.065502184,10282210.458163537,12255773.13918179
2019-08-26,11571499.429871729,11120000.000000002,12126637.554585153,10298872.681570629,12686990.411974272
2019-08-27,11613560.203171728,11249000.0,12148471.615720524,10296587.576646226,12709743.442603353
2019-08-28,11633537.040371729,11242000.0,12187772.92576419,10294873.747952927,12762116.538746623
2019-08-29,11677683.433171729,11168000.0,12375545.851528384,10307917.888563048,12822791.287090836
2019-08-30,11618848.777271727,11131000.0,12362445.414847162,10293445.557375174,12651239.748463763
2019-09-02,11627512.154871728,11213000.0,12362445.414847162,10287351.944243439,12611146.976544008
2019-09-03,11613175.001271728,11196000.0,12231441.048034934,10290493.963514488,12689878.774836814
2019-09-04,11698790.35667173,11306000.0,12406113.537117904,10299443.957801728,12750916.959567703
2019-09-05,11779341.992471728,11354000.0,12628820.96069869,10324294.473854592,12790646.295100782
2019-09-06,11708691.034971729,11413000.0,12615720.524017466,10324960.962790875,12459106.233412238
2019-09-09,11713440.002471728,11491000.0,12580786.026200872,10319914.689416153,12438878.129259022
2019-09-10,11644558.49287173,11429000.0,12550218.340611354,10307537.037742317,12265882.40920068
2019-09-11,11679778.177571729,11440999.999999998,12668122.270742357,10301633.850020945,12291523.8026923
2019-09-12,11708230.001271728,11514000.0,12716157.205240175,10276783.333968084,12315730.578868087
2019-09-16,11678259.288771728,11535000.0,12580786.026200872,10276116.8450318,12302006.073213305
2019-09-17,11646610.521471728,11377000.0,12650655.02183406,10267547.701565294,12276001.243335007
2019-09-18,11666364.338971728,11436000.0,12650655.02183406,10249076.436759721,12317174.760299357
2019-09-19,11668071.070671728,11460000.0,12668122.270742357,10261263.663023192,12270224.51760993
2019-09-20,11651985.838871727,11454000.0,12541484.716157205,10264024.83147351,12327284.030318247
2019-09-23,11649709.540671729,11318000.0,12537117.903930131,10267357.27615493,12454046.816345075
2019-09-24,11629573.86267173,11372000.0,12362445.414847162,10255836.538827742,12495937.641967338
2019-09-25,11658485.570771728,11266000.0,12510917.030567685,10258026.431046959,12576113.621691413
2019-09-26,11599104.675871728,11261000.000000002,12458515.283842795,10250314.201927105,12399875.666499296
2019-09-27,11538440.56507173,11234000.0,12318777.29257642,10236222.721559964,12329445.520407435
2019-09-30,11546236.438897328,11194000.0,12423580.786026202,10239936.017062116,12299835.019008681
2019-10-08,11515482.749097329,11269000.0,12192139.737991266,10268023.765091212,12281777.969060088
2019-10-09,11617541.374497328,11389000.0,12331877.729257641,10274022.165517764,12439241.565645698
2019-10-10,11630467.477097329,11447000.0,12410480.349344978,10261263.663023192,12368094.11089592
2019-10-11,11663383.039097328,11514000.0,12576419.213973798,10234984.956392579,12302006.073213305
2019-10-14,11657567.248097328,11652000.0,12572052.401746726,10232128.575237079,12133342.897448773
2019-10-15,11689054.611297328,11594000.0,12729257.641921397,10230033.895723045,12178122.085933577
2019-10-16,11675033.46909733,11593000.0,12703056.768558951,10231366.873595614,12143815.60385434
2019-10-17,11688598.90429733,11556000.0,12742358.07860262,10241554.633050233,12191129.282930447
2019-10-18,11606544.27869733,11416000.0,12606986.89956332,10222892.942834292,12151763.383784045
2019-10-21,11642345.325697329,11465000.0,12716157.205240175,10203659.976387247,12165487.889438827
2019-10-22,11619096.88909733,11494000.0,12606986.89956332,10203279.125566516,12143098.295196423
2019-10-23,11614956.745897328,11419999.999999998,12650655.02183406,10207373.2718894,12158620.854553714
2019-10-24,11641498.29049733,11443000.000000002,12764192.139737992,10205849.868606467,12135867.823924635
2019-10-25,11714269.144897329,11515000.0,12873362.445414847,10195090.832920743,12271668.699041199
2019-10-28,11740386.86489733,11539000.0,13004366.812227076,10162623.300453212,12265882.40920068
2019-10-29,11663407.46749733,11453000.0,12877729.25764192,10161290.322580645,12159347.727327067
2019-10-30,11654713.382697329,11412000.0,12930131.004366811,10150626.499600107,12128283.48038161
2019-10-31,11650207.875297328,11358000.0,12925764.192139737,10172906.272613015,12145986.658058966
2019-11-01,11737744.18069733,11496000.0,13030567.68558952,10182713.181246903,12251804.031274658
2019-11-04,11747899.54549733,11516000.0,13096069.868995635,10169002.551700499,12224718.456351768
2019-11-05,11766366.69169733,11601999.999999998,13096069.868995635,10201850.934988763,12169456.997345958
2019-11-06,11692094.49469733,11545000.0,13021834.06113537,10198137.639486613,11993572.914425079
2019-11-07,11705298.146897329,11580000.0,13048034.934497816,10195566.896446662,11988523.061473353
2019-11-08,11664870.788897328,11530000.0,13096069.868995635,10192710.515291158,11827080.79286517
2019-11-11,11611016.152697328,11339000.0,13069868.995633187,10212419.545264117,11809750.615689933
2019-11-12,11598507.494897328,11345000.0,13117903.930131005,10215275.92641962,11698873.825407075
2019-11-13,11612314.79009733,11290000.0,13117903.930131005,10223464.21906539,11808306.434258662
2019-11-14,11619245.35809733,11283000.0,13126637.554585151,10215085.501009254,11846945.460631713
2019-11-15,11623649.71289733,11235000.0,13218340.611353712,10224892.409643143,11815890.77780169
2019-11-18,11666028.591297328,11372000.0,13227074.23580786,10252028.030620405,11804691.19862277
2019-11-19,11721037.68509733,11499000.0,13240174.672489082,10270880.146246715,11863921.76553571
2019-11-20,11696995.76149733,11426000.0,13174672.489082968,10272689.187645199,11904368.409726707
2019-11-21,11692069.249297328,11419000.0,13165938.864628822,10273926.952812582,11898228.247614948
2019-11-22,11698003.35709733,11406000.0,13192139.737991266,10273546.101991849,11912316.18965641
2019-11-25,11751578.373897329,11570000.0,13366812.227074236,10258597.707278058,11805418.071396124
2019-11-26,11756152.65449733,11566000.0,13379912.663755458,10268595.041322313,11804327.76223609
2019-11-27,11772326.603097329,11524000.0,13475982.532751093,10267166.850744562,11826000.047820577
2019-11-28,11749659.229297329,11471000.0,13462882.09606987,10272498.762234831,11794218.492217202
2019-11-29,11746197.155297328,11477000.0,13401746.724890828,10273546.101991849,11832140.209932333
2019-12-02,11702774.759897329,11486000.0,13240174.672489082,10255265.26259664,11819142.577050908
2019-12-03,11709391.85909733,11531000.0,13144104.803493448,10267452.488860114,11878363.57984841
2019-12-04,11776246.06309733,11499000.0,13240174.672489082,10270689.720836349,12099390.287640773
2019-12-05,11771642.65869733,11528000.0,13288209.6069869,10268214.190501578,12003328.31217273
2019-12-06,11794639.06129733,11573000.0,13401746.724890828,10270975.358951896,11936149.965330083
2019-12-09,11776230.35509733,11625000.0,13349344.978165938,10269547.168374147,11854166.36778806
2019-12-10,11777830.762097329,11606000.0,13336244.541484714,10271832.273298547,11892088.085503193
2019-12-11,11797326.326097328,11630000.0,13410480.34934498,10278592.375366567,11867173.564784927
2019-12-12,11831512.914697329,11624000.000000002,13489082.969432313,10281639.181932436,11937957.583148029
2019-12-13,11846552.13429733,11771000.0,13506550.218340611,10274212.590928134,11832140.209932333
2019-12-16,11897567.95429733,11815000.0,13589519.650655022,10274688.654454049,11918456.351768168
2019-12-17,11916681.70789733,11904999.999999998,13606986.899563318,10258692.919983242,11902924.228295438
2019-12-18,11915076.13209733,11874000.0,13615720.524017468,10258216.856457323,11922071.587404061
2019-12-19,11944168.47449733,11910000.0,13720524.01746725,10263453.55524241,11896430.19391244
2019-12-20,11975333.17409733,11899000.0,13781659.388646288,10294302.471721826,11943734.308873108
2019-12-23,11964119.44569733,11767000.0,13829694.323144104,10300205.659443194,11986352.007268729
2019-12-24,11982679.19349733,11793000.0,13834061.135371178,10312202.460296301,12018133.562872104
2019-12-25,11988821.60689733,11771000.0,13825327.510917028,10314106.71439997,12074839.203309184
2019-12-26,12053287.60549733,11887000.0,13903930.131004367,10335815.21118178,12118174.21036272
2019-12-27,12070376.60369733,11923999.999999998,13908296.943231441,10339147.6558632,12142007.986036394
2019-12-30,12086320.750297328,12085000.0,13799126.637554586,10339909.357504664,12140200.368218446
2019-12-31,12112764.26569024,12155000.0,13825327.510917028,10337148.189054346,12155732.491691176
2020-01-02,12193667.20099024,12284000.0,14017467.248908298,10329531.172639674,12191492.719317123
2020-01-03,12211893.560090238,12266999.999999998,13908296.943231441,10325056.175496057,12382899.361595294
2020-01-06,12286163.41059024,12212000.0,14000000.0,10336576.912823247,12641847.78710279
2020-01-07,12271744.091490239,12286000.0,13991266.375545852,10328007.769356743,12527719.197570715
2020-01-08,12299651.803290239,12125999.999999998,14052401.74672489,10353619.987051073,12715883.60471511
2020-01-09,12261170.63609024,12239000.0,14179039.301310044,10358571.047720606,12331253.13822538
2020-01-10,12250349.299990239,12197000.0,14113537.117903931,10378375.290398749,12364125.002988786
2020-01-13,12282275.35589024,12232000.0,14262008.733624455,10379136.992040217,12325839.848886976
2020-01-14,12232351.81249024,12242000.0,14144104.80349345,10373138.591613663,12226162.63778304
2020-01-15,12228646.38949024,12169000.0,14126637.554585153,10373900.293255132,12298754.273964088
2020-01-16,12241751.03399024,12089000.0,14257641.921397379,10374281.144075865,12315730.578868087
2020-01-17,12255545.50579024,12084000.0,14344978.165938864,10381517.3096698,12290806.494034383
2020-01-20,12253767.29459024,12077000.0,14301310.043668121,10400845.488822026,12306338.617507115
2020-01-21,12238019.000490239,11888000.0,14283842.794759825,10429980.576608142,12413236.735767404
2020-01-22,12242448.901890239,11904999.999999998,14366812.227074236,10440168.336062765,12329091.648136195
2020-01-23,12195259.172590239,11574000.0,14419213.973799128,10461210.34390829,12399875.666499296
2020-02-03,12053548.570890239,10642000.0,14340611.35371179,10580416.650797881,12692049.829041436
2020-02-04,12177965.964790238,10855000.0,14759825.327510916,10573180.485203944,12618377.447815796
2020-02-05,12196537.000890238,10964000.0,14820960.698689956,10570038.465932894,12533859.35968247
2020-02-06,12238934.59259024,11068000.0,14978165.93886463,10578798.034809764,12451521.889869213
2020-02-07,12227406.68149024,11004000.0,14868995.63318777,10602410.785695242,12537474.595318366
2020-02-10,12324981.06749024,11161000.0,15074235.80786026,10612884.183265414,12579365.420940632
2020-02-11,12334815.97709024,11248000.0,15078602.620087335,10586700.689339984,12558783.444516176
2020-02-12,12357896.669690238,11297000.0,15196506.55021834,10582035.266785998,12504248.858283719
2020-02-13,12366859.59489024,11248000.0,15183406.113537116,10586700.689339984,12595260.98080004
2020-02-14,12395349.037690239,11334000.0,15235807.860262007,10561183.684350839,12607541.305023553
2020-02-17,12455234.23079024,11546000.0,15227074.23580786,10546996.991278516,12660268.27343806
2020-02-18,12458496.00329024,11470000.0,15240174.672489084,10554614.007693186,12728890.801711977
2020-02-19,12526635.68409024,11448000.0,15423580.7860262,10551471.988422135,12866843.602802288
2020-02-20,12537245.45679024,11584000.000000002,15279475.98253275,10544140.610123014,12908743.992539993
2020-02-21,12557993.73919024,11592000.0,15030567.68558952,10568229.42453441,13174549.888817158
2020-02-24,12468627.00289024,11464000.0,14449781.659388648,10590985.261073235,13427721.588599576
2020-02-25,12287494.09179024,11343000.0,14061135.37117904,10589461.857790302,13165157.927456185
2020-02-26,12335844.34619024,11418000.0,14096069.868995633,10597650.150436074,13243889.725748992
2020-02-27,12205058.18429024,11486000.0,13410480.34934498,10620120.34885935,13227276.857231667
2020-02-28,12100199.71069024,11224000.0,13427947.598253276,10651921.3923906,13015642.11080028
2020-03-02,12267351.69749024,11617000.0,14008733.624454148,10646589.48090033,12789202.113669513
2020-03-03,12151486.91119024,11601000.0,13519650.655021833,10642971.398103362,12774387.2988547
2020-03-04,12380831.50969024,11755000.0,14074235.80786026,10687340.518718818,13001200.29648758
2020-03-05,12328980.50279024,11895000.0,13620087.336244542,10686007.54084625,13053927.26490209
2020-03-06,12296008.06719024,11719000.0,13384279.475982532,10720093.689301899,13264835.138560122
2020-03-09,12052890.26219024,11429000.0,12471615.720524017,10787599.497276917,13302039.547617339
2020-03-10,12155505.09899024,11558000.0,13131004.366812227,10730471.874166887,13072347.751237359
2020-03-11,12038069.78379024,11439000.0,12615720.524017466,10726092.089728454,13178165.124453055
2020-03-12,11715711.74969024,11285000.0,11475982.532751093,10715428.266747914,13052846.519857494
2020-03-13,11833901.48689024,11114000.0,12676855.895196507,10684293.712152949,12679042.632044569
2020-03-16,11326881.74809024,10838000.000000002,11126637.554585153,10681532.543702632,12286110.513353895
2020-03-17,11344129.312190238,10812000.0,11834061.135371178,10656491.602239402,11788805.202878797
2020-03-18,11274647.10639024,10636000.000000002,11419213.973799128,10657729.367406785,12049197.809817564
2020-03-19,11250571.08849024,10456000.0,11620087.336244542,10647541.607952164,11967931.520933457
2020-03-20,11251542.70799024,10632000.0,11240174.672489082,10667917.126861408,12105893.886139207
2020-03-23,11182266.47529024,10335000.0,11244541.484716156,10705335.719998477,12077000.69339837
2020-03-24,11590786.27429024,10598000.0,12091703.056768559,10711714.971245762,12701441.79040241
2020-03-25,11668850.69179024,10835999.999999998,11917030.56768559,10715047.415927181,12926437.606101906
2020-03-26,11791277.179190239,10762000.0,12567685.58951965,10739802.719274858,12890686.942591399
2020-03-27,11721090.56439024,10828000.0,12048034.934497815,10727901.131126937,13013834.492982332
2020-03-30,11792965.75019024,10755999.999999998,12519650.655021835,10727615.493011387,12960026.779523227
2020-03-31,11779791.22848294,10714999.999999998,12471615.720524017,10747991.011920631,12970499.485928796
2020-04-01,11612457.611782938,10672000.0,11934497.816593887,10772746.31526831,12814116.634387778
2020-04-02,11705084.567282937,10774999.999999998,12209606.986899562,10753703.774231633,12834344.738540998
2020-04-03,11671100.717682939,10737000.000000002,12056768.558951965,10739612.293864494,12906572.938335368
2020-04-07,11994053.26738294,10899000.0,12860262.008733623,10810926.610046845,13211390.8614877
2020-04-08,12034717.202382939,10875000.0,13065502.183406113,10834729.78634269,13177438.251679698
2020-04-09,12041054.39178294,10901000.0,13087336.244541483,10807879.803480975,13183578.413791455
2020-04-10,12030778.854882939,10848000.0,13056768.558951965,10795406.939101953,13249312.579202833
2020-04-13,12062350.57378294,10857000.000000002,13196506.550218338,10787504.284571731,13241728.235659806
2020-04-14,12271658.224282939,10954000.0,13790393.013100438,10793407.472293101,13421581.426487818
2020-04-15,12195966.074582938,10889000.0,13628820.960698688,10808355.867006894,13316844.798316719
2020-04-16,12308103.683282938,10874000.0,13951965.065502184,10830064.363788703,13466724.051359301
2020-04-17,12274756.309882939,10921000.0,14065502.183406113,10809117.568648359,13170217.34452335
2020-04-20,12240265.259582939,10961000.0,13886462.88209607,10788075.560802832,13181416.923702272
2020-04-21,12138393.678182939,10880000.0,13388646.288209608,10799215.447309287,13334901.848265309
2020-04-22,12239411.129482938,10888000.0,13829694.323144104,10813116.502266062,13294818.64046099
2020-04-23,12281253.801282939,10866000.0,13790393.013100438,10864626.575770268,13484417.664921215
2020-04-24,12339099.35688294,10805000.0,14004366.812227074,10884049.967627678,13567128.135236593
2020-04-27,12362714.02958294,10885000.0,14061135.37117904,10862627.108961418,13541123.305358298
2020-04-28,12280448.71398294,10886000.0,13807860.262008734,10880146.246715162,13419773.808669873
2020-04-29,12464041.82888294,11083000.0,14292576.419213973,10903854.210305823,13457332.089998329
2020-04-30,12505971.310482938,11175000.0,14301310.043668121,10873862.208173057,13557736.173875619
2020-05-06,12482959.505082939,11145000.0,14296943.231441049,10843489.35521956,13533902.398201946
2020-05-07,12523904.73268294,11166000.0,14532751.091703055,10781886.734965913,13518006.83834254
2020-05-08,12611740.26698294,11236000.0,14694323.144104803,10785885.668583615,13647304.114960669
2020-05-11,12629438.513482938,11298999.999999998,14816593.88646288,10748086.224625813,13567491.57162327
2020-05-12,12545976.928882938,11233000.0,14545851.52838428,10751323.456602046,13557372.737488942
2020-05-13,12508210.574082939,11268000.0,14358078.602620086,10736851.125414172,13561351.409511512
2020-05-14,12529541.189182939,11131000.0,14524017.46724891,10738850.592223026,13646213.805800637
2020-05-15,12587772.422082938,11094000.0,14615720.524017466,10752656.434474615,13835458.957989624
2020-05-18,12742197.947482938,11149000.0,14917030.56768559,10724949.53726625,14169170.073882792
2020-05-19,12685481.18358294,11186000.0,14842794.759825328,10716285.181094564,13962231.308131892
2020-05-20,12784380.66578294,11131000.0,15152838.4279476,10737803.252466008,14116079.669081608
2020-05-21,12699231.68248294,11112000.0,14965065.502183406,10747038.884868795,13948143.366090428
2020-05-22,12677981.11998294,10915999.999999998,15039301.310043667,10802738.317401072,13947426.057432512
2020-05-25,12685040.941782938,10956000.0,15091703.056768559,10763891.533686254,13922501.972598812
2020-05-26,12691245.36968294,10987000.0,15069868.995633189,10720379.327417448,13987509.265236832
2020-05-27,12682241.579782939,11023000.0,15109170.305676855,10711524.545835396,13874107.548478112
2020-05-28,12724347.784082938,11093000.0,15104803.493449781,10727805.918421753,13959696.81754059
2020-05-29,12758209.496282939,11024000.0,15331877.729257641,10739041.01763339,13942730.076752026
